Product ID,ISBN,eISBN,Title,Author,Publisher,Publication Year,Language,LCC,LC Subject Heading,BISAC,DDC,Downloadable
785039,9780891124146,9780891127499,Working Women of the Bible,"DiMickele, Susan M.",ACU Press,2013,eng,BS575 .D55 2013eb,"Women in the Bible.,Women--Employment.",RELIGION / Biblical Reference / Handbooks,220.9/2082,Y
785038,9780891123743,9780891127482,Falling in Love with God,"Hostetler, Bob",ACU Press,2013,eng,BV4817 .H67 2013eb,"God (Christianity)--Worship and love.,Spiritual life--Christianity.",RELIGION / Christian Life / General,248.4,Y
785033,9780891123590,9780891127437,"Loves God, Likes Girls","Gary, Sally",ACU Press,2013,eng,BR1725.G378 A3 2013eb,"Christian biography.,Homosexuality--Religious aspects--Christianity.",RELIGION / Christianity / History,277.3/082092,Y
785032,9780891123477,9780891127406,Anchored in Light,"Prude, Carl",ACU Press,2013,eng,BV4501.3 .P78 2013eb,"Christian life.,Christianity and culture.,Christianity--21st century.",RELIGION / Christian Life / General,248.4,Y
784234,,9780891127543,The Wealth of the Poor,"James, Larry M.",ACU Press,2013,eng,BV639.P6 J36 2013eb,"Church work with the poor--Texas--Dallas.,Social justice--Texas--Dallas.,Urban poor--Texas--Dallas.",RELIGION / Christianity / General,261.8/325097642812,Y
784232,,9780891127505,Plain to the Inward Eye,"King, Don W.",ACU Press,2013,eng,PR6023.E926 Z7475 2013eb,"Christian literature, English--History and criticism.,Fantasy literature, English--History and criticism.","LITERARY CRITICISM / European / English, Irish, Scottish, Welsh",823/.912,Y
784231,,9780891127420,A Slaughtered Lamb,"Stevenson, Gregory",ACU Press,2013,eng,BS2825.52 .S75 2013eb,"Good and evil--Biblical teaching.,Suffering--Biblical teaching.,Theodicy--Biblical teaching.",RELIGION / Biblical Studies / New Testament,228/.06,Y
784227,,9780891127239,Early Explorers of Bible Lands,"Lewis, Jack Pearl",ACU Press,2013,eng,DS108.9,"Archaeologists--Palestine--Biography.,Excavations (Archaeology)--Palestine--History.,Explorers--Palestine--Biography.",RELIGION / Biblical Reference / Handbooks,220.9/30922,Y
784226,,9780891127222,The Effective Practice of Ministry,"Sensing, Tim.",ACU Press,2013,eng,BV4011.3 .E39 2013eb,"Church work.,Pastoral theology.",RELIGION / Christian Ministry / Pastoral Resources,253,Y
784225,,9780891127215,Unfinished Reconciliation,"Holloway, Gary",ACU Press,2013,eng,BS680.J8 U54 2013eb,"Race relations--Religious aspects--Churches of Christ.,Social justice--Biblical teaching.",RELIGION / Christianity / Baptist,286.6/3,Y
784224,,9780891127208,Shattering the Illusion,"Crawford, Wes",ACU Press,2013,eng,BX7075 .C73 2013eb,"African American churches--History.,Churches of Christ--History.,Race relations--Religious aspects--Christianity.",RELIGION / Christianity / Baptist,286.6/3,Y
514422,9780891123859,9780891127581,The American College Presidency As Vocation,"Frame, William V.",ACU Press,2013,eng,LB2341 .F68 2013,"College presidents--United States.,Educational leadership--United States.,Universities and colleges--United States--Administration.",EDUCATION / Higher,378.1/11,Y
784235,,9780891128618,The Early Church and Today,"Ferguson, Everett",ACU Press,2012,eng,BR165,"Church history--Primitive and early church, ca. 30-600.",RELIGION / Christian Church / History,270.1,Y
514491,9780891123521,9780891127666,The God Interviews,"Ieron, Julie-Allyson.",ACU Press,2012,eng,BV4527 .I37 2012eb,"Christian women--Religious life--Miscellanea.,God (Christianity)--Miscellanea.",RELIGION / Christian Life / General,248.8/43,Y
514487,9780891123187,9780891127710,Living Jesus,"Harris, Randy.",ACU Press,2012,eng,BT380.3 .H37 2012eb,Christian life.,RELIGION / Christian Theology / Ethics,241.5/3,Y
514486,9780891123163,9780891127963,Capturing Head & Heart,"Kinder, Donald Michael.",ACU Press,2012,eng,BX7341 .K56 2012eb,Restoration movement (Christianity)--Biography.,RELIGION / Christianity / Baptist,286.6092/2;B,Y
514451,9780891121091,9780891127727,A Woman Called,"Barton, Sara Gaston.",ACU Press,2012,eng,BR1725.B3484 A3 2012,"Clergy--Appointment, call, and election.,Preaching.,Women clergy--United States--Biography.,Women in Christianity--United States.",RELIGION / Christian Theology / Ecclesiology,262/.14082,Y
514424,9780891123156,9780891127925,Walking Together,"Carpenter, Joel A.",ACU Press,2012,eng,BR115.P7 W25 2012,"Christianity and culture--South Africa.,Christianity and politics--South Africa.,Christians--Political activity--South Africa.,Church and social problems--South Africa.,Democracy--Religious aspects--Christianity.,Democracy--South Africa.",RELIGION / Christian Life / Social Issues,261/.10968,Y
514419,9780891121404,9780891127932,Soul Care,"Sargent, Mark-Heie, Harold",ACU Press,2012,eng,LC383 .S675 2012,"Christian universities and colleges--United States--Administration.,College administrators--Religious life--United States.",EDUCATION / Higher,378.101,Y
514417,9780891123231,9780891127574,Why College Matters to God,"Ostrander, Richard",ACU Press,2012,eng,LC621 .O86 2012,"Christian education--United States.,Christian universities and colleges--United States.,Education, Higher--United States.,World view.",EDUCATION / Administration / General,371.07,Y
514415,9780891122296,9780891127642,Thriving in Leadership,"Longman, Karen.",ACU Press,2012,eng,LC383 .T57 2012,"Christian universities and colleges--United States--Administration.,Church and college--United States.,Eduational leadership--United States--Handbooks, manuals, etc.",EDUCATION / Higher,378/.070973,Y
514410,9780891123507,9780891127949,The Authenticity of Faith,"Beck, Richard Allan",ACU Press,2012,eng,BV4597.57 .B43 2012,"Apologetics.,Personality--Religious aspects--Christianity.,Typology (Psychology)--Religious aspects--Christianity.",RELIGION / Christian Life / General,248.2,Y
514395,9780915547852,9780891127840,Funding the Future,"Herrmann, Timothy W.-Blezien, Paul-Beers, Stephen Thomas",ACU Press,2012,eng,LB2342 .F83 2012,"Education, Higher--United States--Finance.",BUSINESS & ECONOMICS / Industries / General,338.4/3378,Y
514391,9780891123002,9780891127826,Building a Culture of Faith,"Reed, Rod.-Balzer, Cary",ACU Press,2012,eng,LC427 .B85 2012,"Christian universities and colleges--United States.,College students--Religious life--United States.,Spiritual formation.",EDUCATION / Higher,378/.071,Y
514390,9780891123170,9780891127857,Beyond Integration?,"Riggs, David L.-Pattengale, Jerry A.-Ream, Todd C.",ACU Press,2012,eng,LC427 .B49 2012,"Christian education--United States.,Christian universities and colleges--United States.,Interdisciplinary approach in education--United States.",EDUCATION / Higher,378/.071,Y
514474,9780891123149,9780891128311,The Steps of the Savior,"Ware, Phil.",ACU Press,2011,eng,BS2595.3 .W37 2011eb,Christian saints--Biography.,RELIGION / Biblical Studies / New Testament,226.407,Y
514471,9780891122951,9780891127970,In Visible Fellowship,"Walker, Jon",ACU Press,2011,eng,BV4503.B623 W35 2011,"Christian communities.,Christian life--Bekennende Kirche authors.",RELIGION / Christian Life / General,248.4,Y
514463,9780891122838,9780891128304,A Still & Quiet Soul,"Messecar, Cathy.",ACU Press,2011,eng,BV4647.C7 M47 2011eb,"Contentment--Religious aspects--Christianity.,Soul--Christianity.",RELIGION / Christian Theology / Ethics,241/.4,Y
514457,9780891122715,9780891129134,I Knew Jesus Before He Was a Christian,"Shelly, Rubel.",ACU Press,2011,eng,BV601.8 .S44 2011eb,Mission of the church.,RELIGION / Christian Theology / Ecclesiology,262/.7,Y
514426,9780891122982,9780891127956,Timeless,"Shipp, R. Mark",ACU Press,2011,eng,BS1435 .T58 2011eb,"Hymns, English--21st century.,Psalms (Music)",RELIGION / Biblical Studies / Old Testament,223/.206,Y
514423,9780891125488,9780891129950,I Was Under a Heavy Burden,"Robinson, Edward J.",ACU Press,2011,eng,BX7077.Z8 T84 2011,"African American women--Religious life.,African Americans--Religion.,Churches of Christ--Biography.",BIOGRAPHY & AUTOBIOGRAPHY / Religious,286.6092;B,Y
514420,9780891122944,9780891129943,Conquering with Christ,"Fair, Ian A.",ACU Press,2011,eng,BS2825.53 .F35 2011,,RELIGION / Biblical Studies / New Testament,228.07,Y
514416,9780891122852,9780891129905,Wandering in the Wilderness,"Simmons, Brian",ACU Press,2011,eng,BV639.Y7 S56 2011,"Church work with young adults--United States.,Young adults--Religious life--United States.",RELIGION / Christian Ministry / Counseling & Recovery,259/.250973,Y
514408,9780891125471,9780891129912,Taking Every Thought Captive,"King, Don W.",ACU Press,2011,eng,BR50 .T32 2011eb,"Christian universities and colleges.,Theology.",RELIGION / Christianity / General,230.071/1,Y
514406,9780891125433,9780891128274,Renewing Christian Unity,"Toulouse, Mark G.-Foster, Douglas A.-Holloway, Gary",ACU Press,2011,eng,BX7316 .T68 2011,,RELIGION / Christianity / Baptist,286.6/3,Y
514397,9780891123583,9780891127833,Juan Antonio Monroy,"Monroy, Juan Antonio.",ACU Press,2011,eng,BX4851 .M665 2011,Evangelists--Spain--Biography.,BIOGRAPHY & AUTOBIOGRAPHY / Religious,269/.20920946,Y
514392,9780891125457,9780891128281,Courageous Compassion,"Taylor, Jerry-Fleer, David.",ACU Press,2011,eng,BV4253 .T395 2011,"Churches of Christ--Sermons.,Sermons, American--21st century.,Sermons, American--African American authors.",RELIGION / Sermons / Christian,252/.0663,Y
514538,9780891126782,9780891128014,Bound & Determined,"Reese, Jeanene.",ACU Press,2010,eng,BT708 .R425 2010,"Interpersonal relations--Religious aspects--Christianity.,Man-woman relationships--Religious aspects--Christianity.,Sex role--Religious aspects--Christianity.,Sexism--Religious aspects--Christianity.",RELIGION / Christianity / History,277.3/083082,Y
514537,9780891126775,9780891128038,Costly Grace 90-day Devotional,"Walker, Jon",ACU Press,2010,eng,BT380.B6593 W34 2010eb,Grace (Theology)--Meditations.,RELIGION / Christian Theology / Soteriology,234,Y
514525,9780891126485,9780891128953,Down in the River to Pray,"Hicks, John Mark.-Taylor, Greg Ross.",ACU Press,2010,eng,BV811.3 .H53 2010eb,"Baptism.,Rites and cermonies in the Bible.,Sacraments.",RELIGION / Christian Theology / Soteriology,234.161,Y
514524,9780891126478,9780891128243,What Jesus Said About the Holy Spirit and How It Applies to Your Life,"Woodroof, Tim",ACU Press,2010,eng,BS2417.H65 W66 2010,"Holy Spirit.,Holy Spirit--Biblical teaching.,Spiritual life--Christianity.",RELIGION / Christian Life / General,248.4,Y
514522,9780891126447,9780891128854,An Honest Cry,"Bland, Dave.-Chisholm, Bob G.-Meador, Prentice",ACU Press,2010,eng,BS1430.54 .H65 2010eb,Suffering--Religious aspects--Christianity--Sermons.,RELIGION / Judaism / Sacred Writings,221,Y
514518,9780891126379,9780891128236,Untamed Christian Unleashed Church,"Wardle, Terry.",ACU Press,2010,eng,BV600.3 .W38 2010eb,"Church renewal.,Holy Spirit.,Revivals.",RELIGION / Christian Life / Spiritual Growth,269,Y
514500,9780891125419,9780891128007,Abandon the Ordinary,"Lytle, Richard S.",ACU Press,2010,eng,BV4597.53.L43 L98 2010,Leadership--Religious aspects--Christianity.,RELIGION / Christian Ministry / Pastoral Resources,253,Y
514459,9780891122739,9780891128151,The Church in Exile,"Thompson, James",ACU Press,2010,eng,BR121.3 .T45 2010,Christianity--20th century.,RELIGION / Christianity / History,270.8/2,Y
514433,9780891120421,9780891128120,Radical Ecumenicity,"Nugent, John C.",ACU Press,2010,eng,BX2 .R33 2010,"Christian union--Congresses.,Continuity of the church--Congresses.,Restoration movement (Christianity)--Congresses.",RELIGION / Christianity / General,230/.97092,Y
514427,9780891120476,9780891128229,Transformations at the Edge of the World,"Smedley, Cynthia Toms-Morgan, Ronald J.",ACU Press,2010,eng,LB2376 .T63 2010,"Christian college students--United States.,Christian universities and colleges--United States.,Foreign study--United States.",EDUCATION / Reference,370.116,Y
514402,9780891125440,9780891128113,Preaching Character,"Fleer, David.-Bland, Dave.",ACU Press,2010,eng,BV4211.3 .P728 2010,"Character--Biblical teaching.,Character--Biblical teaching--Sermons.,Preaching.,Sermons, American--21st century.,Wisdom--Biblical teaching.,Wisdom--Biblical teaching--Sermons.",RELIGION / Christian Theology / Ethics,241,Y
514399,9780891120483,9780891128335,May It Always Be True,"Pollard, Charles W.",ACU Press,2010,eng,BV4310 .P65 2010eb,"Christian universities and colleges--Arkansas--Sermons.,Sermons, American--21st century.",RELIGION / Sermons / Christian,252/.55,Y
784236,,9780891128687,Why College Matters to God,"Ostrander, Richard",ACU Press,2009,eng,LC621 .O86 2009eb,"Christian education--United States.,Christian universities and colleges--United States.,Education, Higher--United States.,World view.",EDUCATION / Organizations & Institutions,371.07,Y
514531,9780891126287,9780891128052,God Work,"Harris, Randy",ACU Press,2009,eng,BR115.H84 H37 2009eb,"Christian life--Humor.,Wit and humor--Religious aspects--Christianity.",RELIGION / Christian Theology / Systematic,230.66,Y
514529,9780891125594,9780891129325,Revelation,"Briley, Terry R.",ACU Press,2009,eng,BS2825.3 .B75 2009eb,Theology.,RELIGION / Biblical Studies / New Testament,228.077,Y
514519,9780891126386,9780891129356,On the Mountain with God,"Hamilton, Mark W.",ACU Press,2009,eng,BS1245.52 .H36 2009,,RELIGION / Biblical Studies / Old Testament,222/.1206,Y
514516,9780891126256,9780891129103,Hebrews,"Fudge, Edward.",ACU Press,2009,eng,BS2775.53 .F84 2009,,RELIGION / Biblical Studies / Paul's Letters,227/.87077,Y
514507,9780891125617,9780891129295,"Ephesians, Philippians, Colossians and Philemon","Lavender, Earl.",ACU Press,2009,eng,BS2341.52 .L38 2009eb,Theology.,RELIGION / Christian Life / Devotional,242.5,Y
514414,9780891125365,9780891128212,The Word in the English Classroom,"Gambill, James Bradley-Dessart, Jamie.",ACU Press,2009,eng,PS42 .W67 2009,"American literature--Study and teaching.,Christianity in literature.,English literature--Study and teaching.,Faith in literature.,Faith--Study and teaching.",LITERARY CRITICISM / American / General,810.9,Y
514405,9780891125341,9780891128533,Renewal for Mission,"Helsabeck, W. Dennis.-Foster, Douglas A.-Holloway, Gary",ACU Press,2009,eng,BX6799.C23 H45 2009eb,Restoration movement (Christianity)--History.,RELIGION / Christianity / Baptist,286.6/3,Y
514404,9780891125372,9780891128137,Realizing Our Intentions,"Meyer, Albert J.",ACU Press,2009,eng,LC383 .M46 2009eb,"Christian universities and colleges--United States--Administration.,Church and college--United States.",LANGUAGE ARTS & DISCIPLINES / Journalism,070.92,Y
514394,9780891125389,9780891128045,Exploring Worldviews in Literature,"Barge, Laura Inez Deavenport.",ACU Press,2009,eng,PR145 .B37 2009eb,"American literature--History and criticism.,Christian ethics in literature.,Christianity in literature.,Christianity--Philosophy.,English literature--History and criticism.,Philosophy and religion in literature.","LITERARY CRITICISM / European / English, Irish, Scottish, Welsh",820.9/382,Y
514530,9780891125686,9780891129219,1 & 2 Corinthians,"Lavender, Earl.",ACU Press,2008,eng,BS2675.54 .L38 2008eb,Christianity--Philosophy.,RELIGION / Devotional,242.5,Y
514510,9780891125679,9780891129332,Messengers of the Risen Son in the Land of the Rising Sun,"Miller, Bonnie.",ACU Press,2008,eng,BV2610 .M55 2008eb,"Churches of Christ--Missionaries.,Missionaries--Japan--Biography.,Women missionaries--Japan.",RELIGION / Christian Ministry / Missions,266,Y
514508,9780891125655,9780891129363,One Church,"Holloway, Clinton J.-Foster, Douglas A.-Carson, Glenn Thomas.-Disciples of Christ.",ACU Press,2008,eng,BX7321.3 .O54 2008eb,"Christian union--Disciples of Christ.,Restoration movement (Christianity)",PHILOSOPHY / Reference,100,Y
514505,9780891125570,9780891129318,"The Letters of Peter, John & Jude","Holloway, Gary",ACU Press,2008,eng,BS2341.52 .H65 2008eb,Theology.,RELIGION / Biblical Studies / New Testament,227.92077,Y
514425,9780891125235,9780891127871,The New Testament Church,"Ferguson, Everett",ACU Press,2008,eng,BV597 .F4 2008eb,"Church--Biblical teaching.,Theology, Doctrinal--History--Early church, ca. 30-600.",RELIGION / Institutions & Organizations,260,Y
514413,9780891125204,9780891128649,The Soul of a Christian University,"Beers, Stephen Thomas.",ACU Press,2008,eng,BV1464 .S6 2008eb,"Christian education--Philosophy.,Church and college.,Universities and colleges--Religion.",EDUCATION / Higher,378.071,Y
514411,9780891125334,9780891128625,The Fight Is on in Texas,"Robinson, Edward J.",ACU Press,2008,eng,BX7075.Z5 T473 2008,"African Americans--Religion.,Churches of Christ--Biography.,Churches of Christ--Texas--History.",RELIGION / Christianity / Baptist,286.6/76408996073,Y
514407,9780891125259,9780891128557,Reviving the Ancient Faith,"Hughes, Richard T.",ACU Press,2008,eng,BX7075 .H84 2008eb,"Churches of Christ--History.,Restoration movement (Christianity)--United States--History.",RELIGION / Christianity / Baptist,286.6/3,Y
514401,9780891125228,9780891128502,"One World, Many Neighbors","Cotham, Perry C.",ACU Press,2008,eng,BR127 .C68 2008eb,"Christianity and other religions.,Evangelicalism.,Theology of religions (Christian theology)",RELIGION / Christianity / General,230,Y
514398,9780891125297,9780891128496,Leadership in the Kingdom,"Fair, Ian A.",ACU Press,2008,eng,BV4597.53.L43 F35 2008eb,"Christian leadership.,Christian leadership--Churches of Christ.,Church officers.,Church officers--Churches of Christ.,Church polity.,Churches of Christ--Government.",RELIGION / Christian Theology / Ecclesiology,262.15,Y
